vocab_id,level,hanzi,sense_number,product_active,published_surface_count,published_explicit_count,approved_surface_count,approved_explicit_count,published_surface_target_met,published_explicit_target_met,approved_surface_target_met,approved_explicit_target_met,curation_status
hsk26-v03153,5,土地,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03154,5,土豆,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03155,5,兔子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03156,5,团,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03157,5,团队,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03158,5,推动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03159,5,推广,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03160,5,推荐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03161,5,推进,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03162,5,退,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03163,5,退出,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03164,5,退还,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03165,5,退休,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03166,5,拖鞋,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03167,5,外部,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03168,5,外公,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03169,5,外观,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03170,5,外婆,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03171,5,外形,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03172,5,弯,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03173,5,玩具,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03174,5,完美,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03175,5,完善,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03176,5,完整,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03177,5,万一,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03178,5,往返,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03179,5,网络,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03180,5,危害,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03181,5,微笑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03182,5,威胁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03183,5,围,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03184,5,为,2,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03185,5,维持,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03186,5,违法,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03187,5,违反,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03188,5,围巾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03189,5,围绕,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03190,5,维修,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03191,5,唯一,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03192,5,尾巴,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03193,5,伟大,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03194,5,胃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03195,5,喂,2,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03196,5,未来,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03197,5,位于,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03198,5,位置,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03199,5,温暖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03200,5,文学,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03201,5,稳定,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03202,5,问卷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03203,5,握,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03204,5,卧室,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03205,5,握手,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03206,5,无关,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03207,5,无奈,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03208,5,无数,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03209,5,无限,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03210,5,无效,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03211,5,舞蹈,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03212,5,武术,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03213,5,舞台,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03214,5,五颜六色,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03215,5,雾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03216,5,物价,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03217,5,物理,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03218,5,物品,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03219,5,物业,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03220,5,物质,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03221,5,西餐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03222,5,吸管,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03223,5,吸收,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03224,5,西装,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03225,5,戏,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03226,5,系,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03227,5,细节,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03228,5,戏剧,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03229,5,系统,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03230,5,下载,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03231,5,先后,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03232,5,先进,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03233,5,闲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03234,5,显得,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03235,5,显然,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03236,5,显示,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03237,5,县,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03238,5,现场,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03239,5,现代,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03240,5,现代化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03241,5,线路,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03242,5,现实,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03243,5,现象,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03244,5,限制,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03245,5,现状,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03246,5,乡,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03247,5,相处,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03248,5,乡村,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03249,5,相当,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03250,5,相对,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03251,5,相关,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03252,5,相似,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03253,5,想念,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03254,5,响声,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03255,5,享受,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03256,5,想象,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03257,5,相册,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03258,5,项目,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03259,5,橡皮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03260,5,向上,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03261,5,象征,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03262,5,消费,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03263,5,消费者,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03264,5,消化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03265,5,消极,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03266,5,销量,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03267,5,消失,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03268,5,销售,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03269,5,小姐,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03270,5,小型,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03271,5,小于,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03272,5,效率,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03273,5,斜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03274,5,协议,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03275,5,写作,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03276,5,新郎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03277,5,心理,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03278,5,新娘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03279,5,新人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03280,5,欣赏,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03281,5,心态,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03282,5,新型,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03283,5,信封,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03284,5,信任,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03285,5,信用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03286,5,行程,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03287,5,形成,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03288,5,行动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03289,5,行人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03290,5,形容,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03291,5,形式,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03292,5,形势,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03293,5,行驶,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03294,5,行为,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03295,5,形象,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03296,5,形状,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03297,5,行走,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03298,5,幸运,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03299,5,性质,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03300,5,修改,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03301,5,修建,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03302,5,休闲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03303,5,需,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03304,5,需求,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03305,5,虚心,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03306,5,宣布,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03307,5,宣传,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03308,5,选手,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03309,5,学分,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03310,5,学科,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03311,5,学历,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03312,5,学年,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03313,5,学术,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03314,5,学者,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03315,5,雪糕,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03316,5,询问,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03317,5,寻找,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03318,5,训练,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03319,5,迅速,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03320,5,呀,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03321,5,押金,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03322,5,压岁钱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03323,5,鸭子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03324,5,牙齿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03325,5,沿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03326,5,延长,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03327,5,研发,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03328,5,严肃,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03329,5,研制,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03330,5,眼,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03331,5,演讲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03332,5,眼泪,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03333,5,阳台,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03334,5,样式,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03335,5,腰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03336,5,摇,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03337,5,咬,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03338,5,要不,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03339,5,要不是,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03340,5,药品,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03341,5,药物,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03342,5,夜间,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03343,5,夜市,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03344,5,业务,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03345,5,业余,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03346,5,依据,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03347,5,依靠,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03348,5,医疗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03349,5,依然,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03350,5,医学,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03351,5,移,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03352,5,一次性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03353,5,一代,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03354,5,一旦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03355,5,移动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03356,5,遗憾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03357,5,一路,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03358,5,一路顺风,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03359,5,疑问,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03360,5,一致,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03361,5,乙,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03362,5,以,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03363,5,以及,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03364,5,以来,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03365,5,亿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03366,5,意识,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03367,5,意外,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03368,5,意味着,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03369,5,义务,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03370,5,意义,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03371,5,因而,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03372,5,音量,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03373,5,因素,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03374,5,引进,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03375,5,饮食,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03376,5,印刷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03377,5,应当,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03378,5,迎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03379,5,迎接,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03380,5,营养,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03381,5,营业,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03382,5,影片,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03383,5,影视,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03384,5,硬,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03385,5,应对,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03386,5,硬件,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03387,5,应用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03388,5,拥抱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03389,5,拥有,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03390,5,勇气,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03391,5,用法,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03392,5,用户,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03393,5,用力,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03394,5,用品,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03395,5,用途,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03396,5,优惠,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03397,5,悠久,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03398,5,优良,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03399,5,优美,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03400,5,优势,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03401,5,优质,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03402,5,由此,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03403,5,邮寄,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03404,5,邮局,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03405,5,游览,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03406,5,邮票,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03407,5,油条,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03408,5,犹豫,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03409,5,有害,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03410,5,有力,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v03411,5,有利,,False,0,0,0,0,False,False,False,False,syllabus_only
